geo_type,region,transportation_type,alternative_name,sub-region,country,date,relative_mobility
county,Johnson County,driving,NA,Kansas,United States,2020-08-02,116.86
county,Johnson County,driving,NA,Kansas,United States,2020-08-03,145.49
county,Johnson County,driving,NA,Kansas,United States,2020-08-04,147.87
county,Johnson County,driving,NA,Kansas,United States,2020-08-05,146.47
county,Johnson County,driving,NA,Kansas,United States,2020-08-06,151.55
county,Johnson County,driving,NA,Kansas,United States,2020-08-07,164.52
county,Johnson County,driving,NA,Kansas,United States,2020-08-08,161.36
county,Johnson County,driving,NA,Kansas,United States,2020-08-09,114.83
county,Johnson County,driving,NA,Kansas,United States,2020-08-10,137.22
county,Johnson County,driving,NA,Kansas,United States,2020-08-11,143.32
county,Johnson County,driving,NA,Kansas,United States,2020-08-12,145.01
county,Johnson County,driving,NA,Kansas,United States,2020-08-13,150.61
county,Johnson County,driving,NA,Kansas,United States,2020-08-14,163.26
county,Johnson County,driving,NA,Kansas,United States,2020-08-15,151.33
county,Johnson County,driving,NA,Kansas,United States,2020-08-16,113.41
county,Johnson County,driving,NA,Kansas,United States,2020-08-17,134.5
county,Johnson County,driving,NA,Kansas,United States,2020-08-18,137.37
county,Johnson County,driving,NA,Kansas,United States,2020-08-19,139.81
county,Johnson County,driving,NA,Kansas,United States,2020-08-20,142.56
county,Johnson County,driving,NA,Kansas,United States,2020-08-21,162.07
county,Johnson County,driving,NA,Kansas,United States,2020-08-22,151.97
county,Johnson County,driving,NA,Kansas,United States,2020-08-23,112.2
county,Johnson County,driving,NA,Kansas,United States,2020-08-24,129.56
county,Johnson County,driving,NA,Kansas,United States,2020-08-25,134.91
county,Johnson County,driving,NA,Kansas,United States,2020-08-26,134.96
county,Johnson County,driving,NA,Kansas,United States,2020-08-27,138.61
county,Johnson County,driving,NA,Kansas,United States,2020-08-28,155.48
county,Johnson County,driving,NA,Kansas,United States,2020-08-29,140.19
county,Johnson County,driving,NA,Kansas,United States,2020-08-30,111.05
county,Johnson County,driving,NA,Kansas,United States,2020-08-31,120.97
county,Johnson County,driving,NA,Kansas,United States,2020-09-01,128.95
county,Johnson County,driving,NA,Kansas,United States,2020-09-02,138.37
county,Johnson County,driving,NA,Kansas,United States,2020-09-03,142.21
county,Johnson County,driving,NA,Kansas,United States,2020-09-04,158.36
county,Johnson County,driving,NA,Kansas,United States,2020-09-05,140.88
county,Johnson County,driving,NA,Kansas,United States,2020-09-06,108.4
county,Johnson County,driving,NA,Kansas,United States,2020-09-07,99.87
county,Johnson County,driving,NA,Kansas,United States,2020-09-08,122.7
county,Johnson County,driving,NA,Kansas,United States,2020-09-09,125.36
county,Johnson County,driving,NA,Kansas,United States,2020-09-10,125.04
county,Johnson County,driving,NA,Kansas,United States,2020-09-11,147.02
county,Johnson County,driving,NA,Kansas,United States,2020-09-12,161.81
county,Johnson County,driving,NA,Kansas,United States,2020-09-13,115.85
county,Johnson County,driving,NA,Kansas,United States,2020-09-14,126.1
county,Johnson County,driving,NA,Kansas,United States,2020-09-15,130.76
county,Johnson County,driving,NA,Kansas,United States,2020-09-16,132.76
county,Johnson County,driving,NA,Kansas,United States,2020-09-17,138.02
county,Johnson County,driving,NA,Kansas,United States,2020-09-18,157.27
county,Johnson County,driving,NA,Kansas,United States,2020-09-19,162.2
county,Johnson County,driving,NA,Kansas,United States,2020-09-20,106.11
county,Johnson County,driving,NA,Kansas,United States,2020-09-21,120.31
county,Johnson County,driving,NA,Kansas,United States,2020-09-22,123.74
county,Johnson County,driving,NA,Kansas,United States,2020-09-23,125
county,Johnson County,driving,NA,Kansas,United States,2020-09-24,135.46
county,Johnson County,driving,NA,Kansas,United States,2020-09-25,153.18
county,Johnson County,driving,NA,Kansas,United States,2020-09-26,153.33
county,Johnson County,driving,NA,Kansas,United States,2020-09-27,94.95
county,Johnson County,driving,NA,Kansas,United States,2020-09-28,115.3
county,Johnson County,driving,NA,Kansas,United States,2020-09-29,118.06
county,Johnson County,driving,NA,Kansas,United States,2020-09-30,125.5
county,Johnson County,driving,NA,Kansas,United States,2020-10-01,131.54
county,Johnson County,driving,NA,Kansas,United States,2020-10-02,151.77
county,Johnson County,driving,NA,Kansas,United States,2020-10-03,158.11
county,Johnson County,driving,NA,Kansas,United States,2020-10-04,109.97
county,Johnson County,driving,NA,Kansas,United States,2020-10-05,117.7
county,Johnson County,driving,NA,Kansas,United States,2020-10-06,122.82
county,Johnson County,driving,NA,Kansas,United States,2020-10-07,124.42
county,Johnson County,driving,NA,Kansas,United States,2020-10-08,132.75
county,Johnson County,driving,NA,Kansas,United States,2020-10-09,155.48
county,Johnson County,driving,NA,Kansas,United States,2020-10-10,159.56
county,Johnson County,driving,NA,Kansas,United States,2020-10-11,105.52
county,Johnson County,driving,NA,Kansas,United States,2020-10-12,120.25
county,Johnson County,driving,NA,Kansas,United States,2020-10-13,121.79
county,Johnson County,driving,NA,Kansas,United States,2020-10-14,127.25
county,Johnson County,driving,NA,Kansas,United States,2020-10-15,132.63
county,Johnson County,driving,NA,Kansas,United States,2020-10-16,158.86
county,Johnson County,driving,NA,Kansas,United States,2020-10-17,162.45
county,Johnson County,driving,NA,Kansas,United States,2020-10-18,103.32
county,Johnson County,driving,NA,Kansas,United States,2020-10-19,113.78
county,Johnson County,driving,NA,Kansas,United States,2020-10-20,120.89
county,Johnson County,driving,NA,Kansas,United States,2020-10-21,120.64
county,Johnson County,driving,NA,Kansas,United States,2020-10-22,131.73
county,Johnson County,driving,NA,Kansas,United States,2020-10-23,144.7
county,Johnson County,driving,NA,Kansas,United States,2020-10-24,148.54
county,Johnson County,driving,NA,Kansas,United States,2020-10-25,94.98
county,Johnson County,driving,NA,Kansas,United States,2020-10-26,98.27
county,Johnson County,driving,NA,Kansas,United States,2020-10-27,108.16
county,Johnson County,driving,NA,Kansas,United States,2020-10-28,115.82
county,Johnson County,driving,NA,Kansas,United States,2020-10-29,125.8
county,Johnson County,driving,NA,Kansas,United States,2020-10-30,154.78
county,Johnson County,driving,NA,Kansas,United States,2020-10-31,143.78
county,Johnson County,driving,NA,Kansas,United States,2020-11-01,90.43
county,Johnson County,driving,NA,Kansas,United States,2020-11-02,109.72
county,Johnson County,driving,NA,Kansas,United States,2020-11-03,117.27
county,Johnson County,driving,NA,Kansas,United States,2020-11-04,107.9
county,Johnson County,driving,NA,Kansas,United States,2020-11-05,113.5
county,Johnson County,driving,NA,Kansas,United States,2020-11-06,133.92
county,Johnson County,driving,NA,Kansas,United States,2020-11-07,135.88
county,Johnson County,driving,NA,Kansas,United States,2020-11-08,88.09
county,Johnson County,driving,NA,Kansas,United States,2020-11-09,103.06
county,Johnson County,driving,NA,Kansas,United States,2020-11-10,102.64
county,Johnson County,driving,NA,Kansas,United States,2020-11-11,109.76
county,Johnson County,driving,NA,Kansas,United States,2020-11-12,99.72
county,Johnson County,driving,NA,Kansas,United States,2020-11-13,127.44
county,Johnson County,driving,NA,Kansas,United States,2020-11-14,125.2
county,Johnson County,driving,NA,Kansas,United States,2020-11-15,87.56
county,Johnson County,driving,NA,Kansas,United States,2020-11-16,98.84
county,Johnson County,driving,NA,Kansas,United States,2020-11-17,103.27
county,Johnson County,driving,NA,Kansas,United States,2020-11-18,106.08
county,Johnson County,driving,NA,Kansas,United States,2020-11-19,110.84
county,Johnson County,driving,NA,Kansas,United States,2020-11-20,129.05
county,Johnson County,driving,NA,Kansas,United States,2020-11-21,120.41
county,Johnson County,driving,NA,Kansas,United States,2020-11-22,88.14
county,Johnson County,driving,NA,Kansas,United States,2020-11-23,103.49
county,Johnson County,driving,NA,Kansas,United States,2020-11-24,113.07
county,Johnson County,driving,NA,Kansas,United States,2020-11-25,118.9
county,Johnson County,driving,NA,Kansas,United States,2020-11-26,46.97
county,Johnson County,driving,NA,Kansas,United States,2020-11-27,104.52
county,Johnson County,driving,NA,Kansas,United States,2020-11-28,105.4
county,Johnson County,driving,NA,Kansas,United States,2020-11-29,75.21
county,Johnson County,driving,NA,Kansas,United States,2020-11-30,102.79
county,Johnson County,driving,NA,Kansas,United States,2020-12-01,104.99
county,Johnson County,driving,NA,Kansas,United States,2020-12-02,108.24
county,Johnson County,driving,NA,Kansas,United States,2020-12-03,104.76
county,Johnson County,driving,NA,Kansas,United States,2020-12-04,128.04
county,Johnson County,driving,NA,Kansas,United States,2020-12-05,126.8
county,Johnson County,driving,NA,Kansas,United States,2020-12-06,86.63
county,Johnson County,driving,NA,Kansas,United States,2020-12-07,102.56
county,Johnson County,driving,NA,Kansas,United States,2020-12-08,106.73
county,Johnson County,driving,NA,Kansas,United States,2020-12-09,113.75
county,Johnson County,driving,NA,Kansas,United States,2020-12-10,115.44
county,Johnson County,driving,NA,Kansas,United States,2020-12-11,129.11
county,Johnson County,driving,NA,Kansas,United States,2020-12-12,128.96
county,Johnson County,driving,NA,Kansas,United States,2020-12-13,85.44
county,Johnson County,driving,NA,Kansas,United States,2020-12-14,108.42
county,Johnson County,driving,NA,Kansas,United States,2020-12-15,112.7
county,Johnson County,driving,NA,Kansas,United States,2020-12-16,117.3
county,Johnson County,driving,NA,Kansas,United States,2020-12-17,121.69
county,Johnson County,driving,NA,Kansas,United States,2020-12-18,144.41
county,Johnson County,driving,NA,Kansas,United States,2020-12-19,141.01
county,Johnson County,driving,NA,Kansas,United States,2020-12-20,97.74
county,Johnson County,driving,NA,Kansas,United States,2020-12-21,129.66
county,Johnson County,driving,NA,Kansas,United States,2020-12-22,135.34
county,Johnson County,driving,NA,Kansas,United States,2020-12-23,136.69
county,Johnson County,driving,NA,Kansas,United States,2020-12-24,91.51
county,Johnson County,driving,NA,Kansas,United States,2020-12-25,38.96
county,Johnson County,driving,NA,Kansas,United States,2020-12-26,94.62
county,Johnson County,driving,NA,Kansas,United States,2020-12-27,77.86
county,Johnson County,driving,NA,Kansas,United States,2020-12-28,112.07
county,Johnson County,driving,NA,Kansas,United States,2020-12-29,88.59
county,Johnson County,driving,NA,Kansas,United States,2020-12-30,115.65
county,Johnson County,driving,NA,Kansas,United States,2020-12-31,118.24
county,Johnson County,driving,NA,Kansas,United States,2021-01-01,47.81
county,Johnson County,driving,NA,Kansas,United States,2021-01-02,92.67
county,Johnson County,driving,NA,Kansas,United States,2021-01-03,75.52
county,Johnson County,driving,NA,Kansas,United States,2021-01-04,101.94
county,Johnson County,driving,NA,Kansas,United States,2021-01-05,106.92
county,Johnson County,driving,NA,Kansas,United States,2021-01-06,97.65
county,Johnson County,driving,NA,Kansas,United States,2021-01-07,102.18
county,Johnson County,driving,NA,Kansas,United States,2021-01-08,119.98
county,Johnson County,driving,NA,Kansas,United States,2021-01-09,119.9
county,Johnson County,driving,NA,Kansas,United States,2021-01-10,83.96
county,Johnson County,driving,NA,Kansas,United States,2021-01-11,100.46
county,Johnson County,driving,NA,Kansas,United States,2021-01-12,103.21
county,Johnson County,driving,NA,Kansas,United States,2021-01-13,104.92
county,Johnson County,driving,NA,Kansas,United States,2021-01-14,106.94
county,Johnson County,driving,NA,Kansas,United States,2021-01-15,100.63
county,Johnson County,driving,NA,Kansas,United States,2021-01-16,120.15
county,Johnson County,driving,NA,Kansas,United States,2021-01-17,82.15
county,Johnson County,driving,NA,Kansas,United States,2021-01-18,106.65
county,Johnson County,driving,NA,Kansas,United States,2021-01-19,100.94
county,Johnson County,driving,NA,Kansas,United States,2021-01-20,102.18
county,Johnson County,driving,NA,Kansas,United States,2021-01-21,106.23
county,Johnson County,driving,NA,Kansas,United States,2021-01-22,122.22
county,Johnson County,driving,NA,Kansas,United States,2021-01-23,126.11
county,Johnson County,driving,NA,Kansas,United States,2021-01-24,78.84
county,Johnson County,driving,NA,Kansas,United States,2021-01-25,89.06
county,Johnson County,driving,NA,Kansas,United States,2021-01-26,96.48
county,Johnson County,driving,NA,Kansas,United States,2021-01-27,94.31
county,Johnson County,driving,NA,Kansas,United States,2021-01-28,102.95
county,Johnson County,driving,NA,Kansas,United States,2021-01-29,123.75
county,Johnson County,driving,NA,Kansas,United States,2021-01-30,117.57
county,Johnson County,driving,NA,Kansas,United States,2021-01-31,83.44
county,Johnson County,driving,NA,Kansas,United States,2021-02-01,96.16
county,Johnson County,driving,NA,Kansas,United States,2021-02-02,100.63
county,Johnson County,driving,NA,Kansas,United States,2021-02-03,105.69
county,Johnson County,driving,NA,Kansas,United States,2021-02-04,101.61
county,Johnson County,driving,NA,Kansas,United States,2021-02-05,129.6
county,Johnson County,driving,NA,Kansas,United States,2021-02-06,108.85
county,Johnson County,driving,NA,Kansas,United States,2021-02-07,70.88
county,Johnson County,driving,NA,Kansas,United States,2021-02-08,79.2
county,Johnson County,driving,NA,Kansas,United States,2021-02-09,89.32
county,Johnson County,driving,NA,Kansas,United States,2021-02-10,93.42
county,Johnson County,driving,NA,Kansas,United States,2021-02-11,98.75
county,Johnson County,driving,NA,Kansas,United States,2021-02-12,116.46
county,Johnson County,driving,NA,Kansas,United States,2021-02-13,115.11
county,Johnson County,driving,NA,Kansas,United States,2021-02-14,63.88
county,Johnson County,driving,NA,Kansas,United States,2021-02-15,63.9
county,Johnson County,driving,NA,Kansas,United States,2021-02-16,79.07
county,Johnson County,driving,NA,Kansas,United States,2021-02-17,86.73
county,Johnson County,driving,NA,Kansas,United States,2021-02-18,101.9
county,Johnson County,driving,NA,Kansas,United States,2021-02-19,121.74
county,Johnson County,driving,NA,Kansas,United States,2021-02-20,128.09
county,Johnson County,driving,NA,Kansas,United States,2021-02-21,81.76
county,Johnson County,driving,NA,Kansas,United States,2021-02-22,103.12
county,Johnson County,driving,NA,Kansas,United States,2021-02-23,113.13
county,Johnson County,driving,NA,Kansas,United States,2021-02-24,110.48
county,Johnson County,driving,NA,Kansas,United States,2021-02-25,114.17
county,Johnson County,driving,NA,Kansas,United States,2021-02-26,135.55
county,Johnson County,driving,NA,Kansas,United States,2021-02-27,144.26
county,Johnson County,driving,NA,Kansas,United States,2021-02-28,94.51
county,Johnson County,driving,NA,Kansas,United States,2021-03-01,105.79
county,Johnson County,driving,NA,Kansas,United States,2021-03-02,111.76
county,Johnson County,driving,NA,Kansas,United States,2021-03-03,117.43
county,Johnson County,driving,NA,Kansas,United States,2021-03-04,120.39
county,Johnson County,driving,NA,Kansas,United States,2021-03-05,136.89
county,Johnson County,driving,NA,Kansas,United States,2021-03-06,143.73
county,Johnson County,driving,NA,Kansas,United States,2021-03-07,99.51
county,Johnson County,driving,NA,Kansas,United States,2021-03-08,110.39
county,Johnson County,driving,NA,Kansas,United States,2021-03-09,116.29
county,Johnson County,driving,NA,Kansas,United States,2021-03-10,116.11
county,Johnson County,driving,NA,Kansas,United States,2021-03-11,121.75
county,Johnson County,driving,NA,Kansas,United States,2021-03-12,NA
county,Johnson County,driving,NA,Kansas,United States,2021-03-13,132.68
county,Johnson County,driving,NA,Kansas,United States,2021-03-14,91.35
county,Johnson County,driving,NA,Kansas,United States,2021-03-15,112.67
county,Johnson County,driving,NA,Kansas,United States,2021-03-16,122.2
county,Johnson County,driving,NA,Kansas,United States,2021-03-17,117.32
county,Johnson County,driving,NA,Kansas,United States,2021-03-18,121.2
county,Johnson County,driving,NA,Kansas,United States,2021-03-19,149.75
county,Johnson County,driving,NA,Kansas,United States,2021-03-20,149.68
county,Johnson County,driving,NA,Kansas,United States,2021-03-21,106.36
county,Johnson County,driving,NA,Kansas,United States,2021-03-22,114.68
county,Johnson County,driving,NA,Kansas,United States,2021-03-23,116.22
county,Johnson County,driving,NA,Kansas,United States,2021-03-24,125.74
county,Johnson County,driving,NA,Kansas,United States,2021-03-25,123.37
county,Johnson County,driving,NA,Kansas,United States,2021-03-26,155.89
county,Johnson County,driving,NA,Kansas,United States,2021-03-27,164.35
county,Johnson County,driving,NA,Kansas,United States,2021-03-28,112.99
county,Johnson County,driving,NA,Kansas,United States,2021-03-29,121.23
county,Johnson County,driving,NA,Kansas,United States,2021-03-30,130.15
county,Johnson County,driving,NA,Kansas,United States,2021-03-31,133.83
county,Johnson County,driving,NA,Kansas,United States,2021-04-01,135.7
county,Johnson County,driving,NA,Kansas,United States,2021-04-02,156.31
county,Johnson County,driving,NA,Kansas,United States,2021-04-03,144.92
county,Johnson County,driving,NA,Kansas,United States,2021-04-04,80.43
county,Johnson County,driving,NA,Kansas,United States,2021-04-05,125.93
county,Johnson County,driving,NA,Kansas,United States,2021-04-06,128.91
county,Johnson County,driving,NA,Kansas,United States,2021-04-07,122.57
county,Johnson County,driving,NA,Kansas,United States,2021-04-08,126.02
county,Johnson County,driving,NA,Kansas,United States,2021-04-09,159.07
county,Johnson County,driving,NA,Kansas,United States,2021-04-10,153.86
county,Johnson County,driving,NA,Kansas,United States,2021-04-11,118.43
county,Johnson County,driving,NA,Kansas,United States,2021-04-12,121.18
county,Johnson County,driving,NA,Kansas,United States,2021-04-13,128.94
county,Johnson County,driving,NA,Kansas,United States,2021-04-14,133.65
county,Johnson County,driving,NA,Kansas,United States,2021-04-15,139.8
county,Johnson County,driving,NA,Kansas,United States,2021-04-16,155.11
county,Johnson County,driving,NA,Kansas,United States,2021-04-17,169.7
county,Johnson County,driving,NA,Kansas,United States,2021-04-18,117.43
county,Johnson County,driving,NA,Kansas,United States,2021-04-19,123.61
county,Johnson County,driving,NA,Kansas,United States,2021-04-20,112.21
county,Johnson County,driving,NA,Kansas,United States,2021-04-21,130.33
county,Johnson County,driving,NA,Kansas,United States,2021-04-22,138.75
county,Johnson County,driving,NA,Kansas,United States,2021-04-23,161.68
county,Johnson County,driving,NA,Kansas,United States,2021-04-24,177.67
county,Johnson County,driving,NA,Kansas,United States,2021-04-25,119.85
county,Johnson County,driving,NA,Kansas,United States,2021-04-26,125.79
county,Johnson County,driving,NA,Kansas,United States,2021-04-27,130.46
county,Johnson County,driving,NA,Kansas,United States,2021-04-28,129.46
county,Johnson County,driving,NA,Kansas,United States,2021-04-29,144.21
county,Johnson County,driving,NA,Kansas,United States,2021-04-30,169.69
county,Johnson County,driving,NA,Kansas,United States,2021-05-01,172.87
county,Johnson County,driving,NA,Kansas,United States,2021-05-02,118.51
county,Johnson County,driving,NA,Kansas,United States,2021-05-03,127.94
county,Johnson County,driving,NA,Kansas,United States,2021-05-04,131.86
county,Johnson County,driving,NA,Kansas,United States,2021-05-05,138.91
county,Johnson County,driving,NA,Kansas,United States,2021-05-06,145.5
county,Johnson County,driving,NA,Kansas,United States,2021-05-07,166.63
county,Johnson County,driving,NA,Kansas,United States,2021-05-08,173.68
county,Johnson County,driving,NA,Kansas,United States,2021-05-09,105.66
county,Johnson County,driving,NA,Kansas,United States,2021-05-10,130.27
county,Johnson County,driving,NA,Kansas,United States,2021-05-11,133.77
county,Johnson County,driving,NA,Kansas,United States,2021-05-12,141.99
county,Johnson County,driving,NA,Kansas,United States,2021-05-13,152.8
county,Johnson County,driving,NA,Kansas,United States,2021-05-14,172.4
county,Johnson County,driving,NA,Kansas,United States,2021-05-15,178.16
county,Johnson County,driving,NA,Kansas,United States,2021-05-16,111.05
county,Johnson County,driving,NA,Kansas,United States,2021-05-17,135.04
county,Johnson County,driving,NA,Kansas,United States,2021-05-18,144.23
county,Johnson County,driving,NA,Kansas,United States,2021-05-19,142.18
county,Johnson County,driving,NA,Kansas,United States,2021-05-20,152.81
county,Johnson County,driving,NA,Kansas,United States,2021-05-21,178.67
county,Johnson County,driving,NA,Kansas,United States,2021-05-22,179.93
county,Johnson County,driving,NA,Kansas,United States,2021-05-23,131.94
county,Johnson County,driving,NA,Kansas,United States,2021-05-24,144.99
county,Johnson County,driving,NA,Kansas,United States,2021-05-25,152.52
county,Johnson County,driving,NA,Kansas,United States,2021-05-26,158.66
county,Johnson County,driving,NA,Kansas,United States,2021-05-27,151.54
county,Johnson County,driving,NA,Kansas,United States,2021-05-28,179.36
county,Johnson County,driving,NA,Kansas,United States,2021-05-29,163.52
county,Johnson County,driving,NA,Kansas,United States,2021-05-30,125.45
county,Johnson County,driving,NA,Kansas,United States,2021-05-31,107.99
county,Johnson County,driving,NA,Kansas,United States,2021-06-01,160.64
county,Johnson County,driving,NA,Kansas,United States,2021-06-02,166.91
county,Johnson County,driving,NA,Kansas,United States,2021-06-03,172.98
county,Johnson County,driving,NA,Kansas,United States,2021-06-04,189.93
county,Johnson County,driving,NA,Kansas,United States,2021-06-05,180.93
county,Johnson County,driving,NA,Kansas,United States,2021-06-06,133.55
county,Johnson County,driving,NA,Kansas,United States,2021-06-07,160.64
county,Johnson County,driving,NA,Kansas,United States,2021-06-08,166.96
county,Johnson County,driving,NA,Kansas,United States,2021-06-09,169.28
county,Johnson County,driving,NA,Kansas,United States,2021-06-10,175.88
county,Johnson County,driving,NA,Kansas,United States,2021-06-11,179.1
county,Johnson County,driving,NA,Kansas,United States,2021-06-12,176.52
county,Johnson County,driving,NA,Kansas,United States,2021-06-13,130.94
county,Johnson County,driving,NA,Kansas,United States,2021-06-14,162.53
county,Johnson County,driving,NA,Kansas,United States,2021-06-15,170.75
county,Johnson County,driving,NA,Kansas,United States,2021-06-16,174.5
county,Johnson County,driving,NA,Kansas,United States,2021-06-17,185.32
county,Johnson County,driving,NA,Kansas,United States,2021-06-18,199.3
county,Johnson County,driving,NA,Kansas,United States,2021-06-19,178.39
county,Johnson County,driving,NA,Kansas,United States,2021-06-20,119.09
county,Johnson County,driving,NA,Kansas,United States,2021-06-21,158.9
county,Johnson County,driving,NA,Kansas,United States,2021-06-22,168.84
county,Johnson County,driving,NA,Kansas,United States,2021-06-23,169.81
county,Johnson County,driving,NA,Kansas,United States,2021-06-24,168.11
county,Johnson County,driving,NA,Kansas,United States,2021-06-25,181.43
county,Johnson County,driving,NA,Kansas,United States,2021-06-26,176.16
county,Johnson County,driving,NA,Kansas,United States,2021-06-27,129.19
county,Johnson County,driving,NA,Kansas,United States,2021-06-28,151.82
county,Johnson County,driving,NA,Kansas,United States,2021-06-29,157.76
county,Johnson County,driving,NA,Kansas,United States,2021-06-30,157.51
county,Johnson County,driving,NA,Kansas,United States,2021-07-01,171.88
county,Johnson County,driving,NA,Kansas,United States,2021-07-02,179.16
county,Johnson County,driving,NA,Kansas,United States,2021-07-03,144.45
county,Johnson County,driving,NA,Kansas,United States,2021-07-04,108.07
county,Johnson County,driving,NA,Kansas,United States,2021-07-05,122.87
county,Johnson County,driving,NA,Kansas,United States,2021-07-06,163.32
county,Johnson County,driving,NA,Kansas,United States,2021-07-07,171.17
county,Johnson County,driving,NA,Kansas,United States,2021-07-08,180.83
county,Johnson County,driving,NA,Kansas,United States,2021-07-09,191.44
county,Johnson County,driving,NA,Kansas,United States,2021-07-10,164.89
county,Johnson County,driving,NA,Kansas,United States,2021-07-11,125.29
county,Johnson County,driving,NA,Kansas,United States,2021-07-12,158.26
county,Johnson County,driving,NA,Kansas,United States,2021-07-13,166.42
county,Johnson County,driving,NA,Kansas,United States,2021-07-14,169.44
county,Johnson County,driving,NA,Kansas,United States,2021-07-15,169.66
county,Johnson County,driving,NA,Kansas,United States,2021-07-16,194.9
county,Johnson County,driving,NA,Kansas,United States,2021-07-17,177.38
county,Johnson County,driving,NA,Kansas,United States,2021-07-18,132.52
county,Johnson County,driving,NA,Kansas,United States,2021-07-19,163.17
county,Johnson County,driving,NA,Kansas,United States,2021-07-20,168.8
county,Johnson County,driving,NA,Kansas,United States,2021-07-21,171.76
county,Johnson County,driving,NA,Kansas,United States,2021-07-22,177.23
county,Johnson County,driving,NA,Kansas,United States,2021-07-23,187.45
county,Johnson County,driving,NA,Kansas,United States,2021-07-24,169.45
county,Johnson County,driving,NA,Kansas,United States,2021-07-25,123.14
county,Johnson County,driving,NA,Kansas,United States,2021-07-26,154.03
county,Johnson County,driving,NA,Kansas,United States,2021-07-27,158.53
county,Johnson County,driving,NA,Kansas,United States,2021-07-28,158.74
county,Johnson County,driving,NA,Kansas,United States,2021-07-29,162.13
county,Johnson County,driving,NA,Kansas,United States,2021-07-30,176.08
county,Johnson County,driving,NA,Kansas,United States,2021-07-31,157.43
county,Johnson County,driving,NA,Kansas,United States,2021-08-01,120.44
county,Johnson County,driving,NA,Kansas,United States,2021-08-02,152.79
county,Johnson County,driving,NA,Kansas,United States,2021-08-03,159.91
county,Johnson County,driving,NA,Kansas,United States,2021-08-04,161.2
county,Johnson County,driving,NA,Kansas,United States,2021-08-05,159.55
county,Johnson County,driving,NA,Kansas,United States,2021-08-06,177.66
county,Johnson County,driving,NA,Kansas,United States,2021-08-07,164.17
county,Johnson County,driving,NA,Kansas,United States,2021-08-08,121.23
county,Johnson County,driving,NA,Kansas,United States,2021-08-09,153.52
county,Johnson County,driving,NA,Kansas,United States,2021-08-10,154.39
county,Johnson County,driving,NA,Kansas,United States,2021-08-11,161.57
county,Johnson County,driving,NA,Kansas,United States,2021-08-12,160.03
county,Johnson County,driving,NA,Kansas,United States,2021-08-13,175.45
county,Johnson County,driving,NA,Kansas,United States,2021-08-14,166.81
county,Johnson County,driving,NA,Kansas,United States,2021-08-15,123.06
county,Johnson County,driving,NA,Kansas,United States,2021-08-16,148.33
county,Johnson County,driving,NA,Kansas,United States,2021-08-17,152.76
county,Johnson County,driving,NA,Kansas,United States,2021-08-18,155.24
county,Johnson County,driving,NA,Kansas,United States,2021-08-19,156.73
county,Johnson County,driving,NA,Kansas,United States,2021-08-20,170.82
county,Johnson County,driving,NA,Kansas,United States,2021-08-21,167.63
county,Johnson County,driving,NA,Kansas,United States,2021-08-22,119.29
county,Johnson County,driving,NA,Kansas,United States,2021-08-23,138.74
county,Johnson County,driving,NA,Kansas,United States,2021-08-24,144.01
county,Johnson County,driving,NA,Kansas,United States,2021-08-25,146.06
county,Johnson County,driving,NA,Kansas,United States,2021-08-26,149.11
county,Johnson County,driving,NA,Kansas,United States,2021-08-27,172.71
county,Johnson County,driving,NA,Kansas,United States,2021-08-28,166.95
county,Johnson County,driving,NA,Kansas,United States,2021-08-29,116.87
county,Johnson County,driving,NA,Kansas,United States,2021-08-30,136.9
county,Johnson County,driving,NA,Kansas,United States,2021-08-31,139.86
county,Johnson County,driving,NA,Kansas,United States,2021-09-01,146.83
county,Johnson County,driving,NA,Kansas,United States,2021-09-02,154.13
county,Johnson County,driving,NA,Kansas,United States,2021-09-03,164.28
county,Johnson County,driving,NA,Kansas,United States,2021-09-04,144.05
county,Johnson County,driving,NA,Kansas,United States,2021-09-05,117.69
county,Johnson County,driving,NA,Kansas,United States,2021-09-06,108.51
county,Johnson County,driving,NA,Kansas,United States,2021-09-07,140.92
county,Johnson County,driving,NA,Kansas,United States,2021-09-08,146.77
county,Johnson County,driving,NA,Kansas,United States,2021-09-09,154.94
county,Johnson County,driving,NA,Kansas,United States,2021-09-10,173.22
county,Johnson County,driving,NA,Kansas,United States,2021-09-11,174.19
county,Johnson County,driving,NA,Kansas,United States,2021-09-12,116.91
county,Johnson County,driving,NA,Kansas,United States,2021-09-13,140.52
county,Johnson County,driving,NA,Kansas,United States,2021-09-14,142.91
county,Johnson County,driving,NA,Kansas,United States,2021-09-15,149.87
county,Johnson County,driving,NA,Kansas,United States,2021-09-16,155.66
county,Johnson County,driving,NA,Kansas,United States,2021-09-17,179.65
county,Johnson County,driving,NA,Kansas,United States,2021-09-18,180.71
county,Johnson County,driving,NA,Kansas,United States,2021-09-19,125.18
county,Johnson County,walking,NA,Kansas,United States,2020-01-13,100
county,Johnson County,walking,NA,Kansas,United States,2020-01-14,99.96
county,Johnson County,walking,NA,Kansas,United States,2020-01-15,100.69
county,Johnson County,walking,NA,Kansas,United States,2020-01-16,95.79
county,Johnson County,walking,NA,Kansas,United States,2020-01-17,69.98
county,Johnson County,walking,NA,Kansas,United States,2020-01-18,136.74
county,Johnson County,walking,NA,Kansas,United States,2020-01-19,78.76
county,Johnson County,walking,NA,Kansas,United States,2020-01-20,95.2
county,Johnson County,walking,NA,Kansas,United States,2020-01-21,96.3
