geo_type,region,transportation_type,alternative_name,sub-region,country,date,relative_mobility
county,Madison County,driving,NA,Alabama,United States,2021-08-07,163.84
county,Madison County,driving,NA,Alabama,United States,2021-08-08,124.66
county,Madison County,driving,NA,Alabama,United States,2021-08-09,160.38
county,Madison County,driving,NA,Alabama,United States,2021-08-10,168.93
county,Madison County,driving,NA,Alabama,United States,2021-08-11,159.25
county,Madison County,driving,NA,Alabama,United States,2021-08-12,169.82
county,Madison County,driving,NA,Alabama,United States,2021-08-13,190.21
county,Madison County,driving,NA,Alabama,United States,2021-08-14,176.44
county,Madison County,driving,NA,Alabama,United States,2021-08-15,116.34
county,Madison County,driving,NA,Alabama,United States,2021-08-16,151.19
county,Madison County,driving,NA,Alabama,United States,2021-08-17,156.49
county,Madison County,driving,NA,Alabama,United States,2021-08-18,153.97
county,Madison County,driving,NA,Alabama,United States,2021-08-19,157.21
county,Madison County,driving,NA,Alabama,United States,2021-08-20,180.69
county,Madison County,driving,NA,Alabama,United States,2021-08-21,158.75
county,Madison County,driving,NA,Alabama,United States,2021-08-22,121.41
county,Madison County,driving,NA,Alabama,United States,2021-08-23,150.67
county,Madison County,driving,NA,Alabama,United States,2021-08-24,152.29
county,Madison County,driving,NA,Alabama,United States,2021-08-25,152
county,Madison County,driving,NA,Alabama,United States,2021-08-26,156.34
county,Madison County,driving,NA,Alabama,United States,2021-08-27,178.85
county,Madison County,driving,NA,Alabama,United States,2021-08-28,167.5
county,Madison County,driving,NA,Alabama,United States,2021-08-29,115.59
county,Madison County,driving,NA,Alabama,United States,2021-08-30,133.58
county,Madison County,driving,NA,Alabama,United States,2021-08-31,125.99
county,Madison County,driving,NA,Alabama,United States,2021-09-01,151.1
county,Madison County,driving,NA,Alabama,United States,2021-09-02,163.94
county,Madison County,driving,NA,Alabama,United States,2021-09-03,189.01
county,Madison County,driving,NA,Alabama,United States,2021-09-04,162.4
county,Madison County,driving,NA,Alabama,United States,2021-09-05,123.79
county,Madison County,driving,NA,Alabama,United States,2021-09-06,122.38
county,Madison County,driving,NA,Alabama,United States,2021-09-07,151.39
county,Madison County,driving,NA,Alabama,United States,2021-09-08,152.25
county,Madison County,driving,NA,Alabama,United States,2021-09-09,160.19
county,Madison County,driving,NA,Alabama,United States,2021-09-10,176.16
county,Madison County,driving,NA,Alabama,United States,2021-09-11,159.47
county,Madison County,driving,NA,Alabama,United States,2021-09-12,115.68
county,Madison County,driving,NA,Alabama,United States,2021-09-13,149.04
county,Madison County,driving,NA,Alabama,United States,2021-09-14,154.8
county,Madison County,driving,NA,Alabama,United States,2021-09-15,153.44
county,Madison County,driving,NA,Alabama,United States,2021-09-16,166.49
county,Madison County,driving,NA,Alabama,United States,2021-09-17,191.26
county,Madison County,driving,NA,Alabama,United States,2021-09-18,165.91
county,Madison County,driving,NA,Alabama,United States,2021-09-19,104.16
county,Madison County,driving,NA,Alabama,United States,2021-09-20,144.42
county,Madison County,driving,NA,Alabama,United States,2021-09-21,151.48
county,Madison County,driving,NA,Alabama,United States,2021-09-22,153.45
county,Madison County,driving,NA,Alabama,United States,2021-09-23,163.74
county,Madison County,driving,NA,Alabama,United States,2021-09-24,189.1
county,Madison County,driving,NA,Alabama,United States,2021-09-25,175.84
county,Madison County,driving,NA,Alabama,United States,2021-09-26,124.08
county,Madison County,driving,NA,Alabama,United States,2021-09-27,150.44
county,Madison County,driving,NA,Alabama,United States,2021-09-28,158.72
county,Madison County,driving,NA,Alabama,United States,2021-09-29,159.33
county,Madison County,driving,NA,Alabama,United States,2021-09-30,168
county,Madison County,driving,NA,Alabama,United States,2021-10-01,191.25
county,Madison County,driving,NA,Alabama,United States,2021-10-02,166.94
county,Madison County,driving,NA,Alabama,United States,2021-10-03,111.34
county,Madison County,driving,NA,Alabama,United States,2021-10-04,147.32
county,Madison County,driving,NA,Alabama,United States,2021-10-05,145.9
county,Madison County,driving,NA,Alabama,United States,2021-10-06,146.37
county,Madison County,driving,NA,Alabama,United States,2021-10-07,182.64
county,Madison County,driving,NA,Alabama,United States,2021-10-08,218.11
county,Madison County,driving,NA,Alabama,United States,2021-10-09,230.77
county,Madison County,walking,NA,Alabama,United States,2020-01-13,100
county,Madison County,walking,NA,Alabama,United States,2020-01-14,97.8
county,Madison County,walking,NA,Alabama,United States,2020-01-15,103.17
county,Madison County,walking,NA,Alabama,United States,2020-01-16,102.57
county,Madison County,walking,NA,Alabama,United States,2020-01-17,133.28
county,Madison County,walking,NA,Alabama,United States,2020-01-18,136.72
county,Madison County,walking,NA,Alabama,United States,2020-01-19,87.54
county,Madison County,walking,NA,Alabama,United States,2020-01-20,92.01
county,Madison County,walking,NA,Alabama,United States,2020-01-21,97.2
county,Madison County,walking,NA,Alabama,United States,2020-01-22,103.66
county,Madison County,walking,NA,Alabama,United States,2020-01-23,90.97
county,Madison County,walking,NA,Alabama,United States,2020-01-24,116.27
county,Madison County,walking,NA,Alabama,United States,2020-01-25,119.4
county,Madison County,walking,NA,Alabama,United States,2020-01-26,67.09
county,Madison County,walking,NA,Alabama,United States,2020-01-27,97.87
county,Madison County,walking,NA,Alabama,United States,2020-01-28,102.72
county,Madison County,walking,NA,Alabama,United States,2020-01-29,101.75
county,Madison County,walking,NA,Alabama,United States,2020-01-30,108.36
county,Madison County,walking,NA,Alabama,United States,2020-01-31,135.9
county,Madison County,walking,NA,Alabama,United States,2020-02-01,131.01
county,Madison County,walking,NA,Alabama,United States,2020-02-02,80.3
county,Madison County,walking,NA,Alabama,United States,2020-02-03,105.9
county,Madison County,walking,NA,Alabama,United States,2020-02-04,99.51
county,Madison County,walking,NA,Alabama,United States,2020-02-05,98.32
county,Madison County,walking,NA,Alabama,United States,2020-02-06,101.27
county,Madison County,walking,NA,Alabama,United States,2020-02-07,120.19
county,Madison County,walking,NA,Alabama,United States,2020-02-08,131.9
county,Madison County,walking,NA,Alabama,United States,2020-02-09,78.54
county,Madison County,walking,NA,Alabama,United States,2020-02-10,96.31
county,Madison County,walking,NA,Alabama,United States,2020-02-11,105.63
county,Madison County,walking,NA,Alabama,United States,2020-02-12,111.79
county,Madison County,walking,NA,Alabama,United States,2020-02-13,118.43
county,Madison County,walking,NA,Alabama,United States,2020-02-14,154.85
county,Madison County,walking,NA,Alabama,United States,2020-02-15,141.83
county,Madison County,walking,NA,Alabama,United States,2020-02-16,84.55
county,Madison County,walking,NA,Alabama,United States,2020-02-17,106.16
county,Madison County,walking,NA,Alabama,United States,2020-02-18,97.24
county,Madison County,walking,NA,Alabama,United States,2020-02-19,101.42
county,Madison County,walking,NA,Alabama,United States,2020-02-20,95.75
county,Madison County,walking,NA,Alabama,United States,2020-02-21,138.4
county,Madison County,walking,NA,Alabama,United States,2020-02-22,175.15
county,Madison County,walking,NA,Alabama,United States,2020-02-23,79.93
county,Madison County,walking,NA,Alabama,United States,2020-02-24,89.25
county,Madison County,walking,NA,Alabama,United States,2020-02-25,111.08
county,Madison County,walking,NA,Alabama,United States,2020-02-26,112.05
county,Madison County,walking,NA,Alabama,United States,2020-02-27,109.81
county,Madison County,walking,NA,Alabama,United States,2020-02-28,136.64
county,Madison County,walking,NA,Alabama,United States,2020-02-29,160.63
county,Madison County,walking,NA,Alabama,United States,2020-03-01,87.46
county,Madison County,walking,NA,Alabama,United States,2020-03-02,102.65
county,Madison County,walking,NA,Alabama,United States,2020-03-03,112.39
county,Madison County,walking,NA,Alabama,United States,2020-03-04,107.8
county,Madison County,walking,NA,Alabama,United States,2020-03-05,110.41
county,Madison County,walking,NA,Alabama,United States,2020-03-06,146.19
county,Madison County,walking,NA,Alabama,United States,2020-03-07,155.19
county,Madison County,walking,NA,Alabama,United States,2020-03-08,87.61
county,Madison County,walking,NA,Alabama,United States,2020-03-09,105.41
county,Madison County,walking,NA,Alabama,United States,2020-03-10,111.38
county,Madison County,walking,NA,Alabama,United States,2020-03-11,107.57
county,Madison County,walking,NA,Alabama,United States,2020-03-12,110.63
county,Madison County,walking,NA,Alabama,United States,2020-03-13,121.04
county,Madison County,walking,NA,Alabama,United States,2020-03-14,127.46
county,Madison County,walking,NA,Alabama,United States,2020-03-15,71.01
county,Madison County,walking,NA,Alabama,United States,2020-03-16,84.48
county,Madison County,walking,NA,Alabama,United States,2020-03-17,100.6
county,Madison County,walking,NA,Alabama,United States,2020-03-18,89.22
county,Madison County,walking,NA,Alabama,United States,2020-03-19,87.2
county,Madison County,walking,NA,Alabama,United States,2020-03-20,79.63
county,Madison County,walking,NA,Alabama,United States,2020-03-21,69.44
county,Madison County,walking,NA,Alabama,United States,2020-03-22,56.94
county,Madison County,walking,NA,Alabama,United States,2020-03-23,69.44
county,Madison County,walking,NA,Alabama,United States,2020-03-24,63.77
county,Madison County,walking,NA,Alabama,United States,2020-03-25,81.38
county,Madison County,walking,NA,Alabama,United States,2020-03-26,91.94
county,Madison County,walking,NA,Alabama,United States,2020-03-27,94.51
county,Madison County,walking,NA,Alabama,United States,2020-03-28,79.1
county,Madison County,walking,NA,Alabama,United States,2020-03-29,53.47
county,Madison County,walking,NA,Alabama,United States,2020-03-30,80.67
county,Madison County,walking,NA,Alabama,United States,2020-03-31,61.46
county,Madison County,walking,NA,Alabama,United States,2020-04-01,81.87
county,Madison County,walking,NA,Alabama,United States,2020-04-02,83.69
county,Madison County,walking,NA,Alabama,United States,2020-04-03,93.81
county,Madison County,walking,NA,Alabama,United States,2020-04-04,69.96
county,Madison County,walking,NA,Alabama,United States,2020-04-05,52.61
county,Madison County,walking,NA,Alabama,United States,2020-04-06,79.93
county,Madison County,walking,NA,Alabama,United States,2020-04-07,67.05
county,Madison County,walking,NA,Alabama,United States,2020-04-08,75.26
county,Madison County,walking,NA,Alabama,United States,2020-04-09,74.1
county,Madison County,walking,NA,Alabama,United States,2020-04-10,81.01
county,Madison County,walking,NA,Alabama,United States,2020-04-11,74.55
county,Madison County,walking,NA,Alabama,United States,2020-04-12,35.71
county,Madison County,walking,NA,Alabama,United States,2020-04-13,74.07
county,Madison County,walking,NA,Alabama,United States,2020-04-14,76.57
county,Madison County,walking,NA,Alabama,United States,2020-04-15,82.5
county,Madison County,walking,NA,Alabama,United States,2020-04-16,82.16
county,Madison County,walking,NA,Alabama,United States,2020-04-17,90.86
county,Madison County,walking,NA,Alabama,United States,2020-04-18,74.66
county,Madison County,walking,NA,Alabama,United States,2020-04-19,52.61
county,Madison County,walking,NA,Alabama,United States,2020-04-20,94.93
county,Madison County,walking,NA,Alabama,United States,2020-04-21,96.38
county,Madison County,walking,NA,Alabama,United States,2020-04-22,87.35
county,Madison County,walking,NA,Alabama,United States,2020-04-23,81.72
county,Madison County,walking,NA,Alabama,United States,2020-04-24,99.63
county,Madison County,walking,NA,Alabama,United States,2020-04-25,90.19
county,Madison County,walking,NA,Alabama,United States,2020-04-26,78.02
county,Madison County,walking,NA,Alabama,United States,2020-04-27,94.74
county,Madison County,walking,NA,Alabama,United States,2020-04-28,94.4
county,Madison County,walking,NA,Alabama,United States,2020-04-29,88.25
county,Madison County,walking,NA,Alabama,United States,2020-04-30,100.71
county,Madison County,walking,NA,Alabama,United States,2020-05-01,117.43
county,Madison County,walking,NA,Alabama,United States,2020-05-02,108.47
county,Madison County,walking,NA,Alabama,United States,2020-05-03,72.16
county,Madison County,walking,NA,Alabama,United States,2020-05-04,100.97
county,Madison County,walking,NA,Alabama,United States,2020-05-05,101.57
county,Madison County,walking,NA,Alabama,United States,2020-05-06,107.5
county,Madison County,walking,NA,Alabama,United States,2020-05-07,121.08
county,Madison County,walking,NA,Alabama,United States,2020-05-08,111.38
county,Madison County,walking,NA,Alabama,United States,2020-05-09,112.2
county,Madison County,walking,NA,Alabama,United States,2020-05-10,77.16
county,Madison County,walking,NA,Alabama,United States,2020-05-11,109.22
county,Madison County,walking,NA,Alabama,United States,2020-05-12,86.6
county,Madison County,walking,NA,Alabama,United States,2020-05-13,125.07
county,Madison County,walking,NA,Alabama,United States,2020-05-14,142.01
county,Madison County,walking,NA,Alabama,United States,2020-05-15,146.42
county,Madison County,walking,NA,Alabama,United States,2020-05-16,142.16
county,Madison County,walking,NA,Alabama,United States,2020-05-17,91.23
county,Madison County,walking,NA,Alabama,United States,2020-05-18,132.87
county,Madison County,walking,NA,Alabama,United States,2020-05-19,143.25
county,Madison County,walking,NA,Alabama,United States,2020-05-20,147.99
county,Madison County,walking,NA,Alabama,United States,2020-05-21,156.83
county,Madison County,walking,NA,Alabama,United States,2020-05-22,164.78
county,Madison County,walking,NA,Alabama,United States,2020-05-23,135.11
county,Madison County,walking,NA,Alabama,United States,2020-05-24,112.95
county,Madison County,walking,NA,Alabama,United States,2020-05-25,102.61
county,Madison County,walking,NA,Alabama,United States,2020-05-26,146.23
county,Madison County,walking,NA,Alabama,United States,2020-05-27,140.97
county,Madison County,walking,NA,Alabama,United States,2020-05-28,159.93
county,Madison County,walking,NA,Alabama,United States,2020-05-29,175.9
county,Madison County,walking,NA,Alabama,United States,2020-05-30,158.4
county,Madison County,walking,NA,Alabama,United States,2020-05-31,115.37
county,Madison County,walking,NA,Alabama,United States,2020-06-01,178.69
county,Madison County,walking,NA,Alabama,United States,2020-06-02,170.63
county,Madison County,walking,NA,Alabama,United States,2020-06-03,199.18
county,Madison County,walking,NA,Alabama,United States,2020-06-04,158.84
county,Madison County,walking,NA,Alabama,United States,2020-06-05,175.11
county,Madison County,walking,NA,Alabama,United States,2020-06-06,170.75
county,Madison County,walking,NA,Alabama,United States,2020-06-07,116.79
county,Madison County,walking,NA,Alabama,United States,2020-06-08,163.43
county,Madison County,walking,NA,Alabama,United States,2020-06-09,147.39
county,Madison County,walking,NA,Alabama,United States,2020-06-10,160.97
county,Madison County,walking,NA,Alabama,United States,2020-06-11,176.27
county,Madison County,walking,NA,Alabama,United States,2020-06-12,194.7
county,Madison County,walking,NA,Alabama,United States,2020-06-13,170.52
county,Madison County,walking,NA,Alabama,United States,2020-06-14,108.32
county,Madison County,walking,NA,Alabama,United States,2020-06-15,154.44
county,Madison County,walking,NA,Alabama,United States,2020-06-16,148.4
county,Madison County,walking,NA,Alabama,United States,2020-06-17,165.07
county,Madison County,walking,NA,Alabama,United States,2020-06-18,172.72
county,Madison County,walking,NA,Alabama,United States,2020-06-19,193.32
county,Madison County,walking,NA,Alabama,United States,2020-06-20,167.61
county,Madison County,walking,NA,Alabama,United States,2020-06-21,110.04
county,Madison County,walking,NA,Alabama,United States,2020-06-22,139.07
county,Madison County,walking,NA,Alabama,United States,2020-06-23,160.75
county,Madison County,walking,NA,Alabama,United States,2020-06-24,162.76
county,Madison County,walking,NA,Alabama,United States,2020-06-25,180.22
county,Madison County,walking,NA,Alabama,United States,2020-06-26,187.57
county,Madison County,walking,NA,Alabama,United States,2020-06-27,179.96
county,Madison County,walking,NA,Alabama,United States,2020-06-28,133.81
county,Madison County,walking,NA,Alabama,United States,2020-06-29,166.38
county,Madison County,walking,NA,Alabama,United States,2020-06-30,162.8
county,Madison County,walking,NA,Alabama,United States,2020-07-01,162.05
county,Madison County,walking,NA,Alabama,United States,2020-07-02,179.85
county,Madison County,walking,NA,Alabama,United States,2020-07-03,184.22
county,Madison County,walking,NA,Alabama,United States,2020-07-04,125.9
county,Madison County,walking,NA,Alabama,United States,2020-07-05,106.57
county,Madison County,walking,NA,Alabama,United States,2020-07-06,166.57
county,Madison County,walking,NA,Alabama,United States,2020-07-07,165.93
county,Madison County,walking,NA,Alabama,United States,2020-07-08,159.4
county,Madison County,walking,NA,Alabama,United States,2020-07-09,160.82
county,Madison County,walking,NA,Alabama,United States,2020-07-10,196.19
county,Madison County,walking,NA,Alabama,United States,2020-07-11,173.77
county,Madison County,walking,NA,Alabama,United States,2020-07-12,114.96
county,Madison County,walking,NA,Alabama,United States,2020-07-13,166.68
county,Madison County,walking,NA,Alabama,United States,2020-07-14,173.54
county,Madison County,walking,NA,Alabama,United States,2020-07-15,171.27
county,Madison County,walking,NA,Alabama,United States,2020-07-16,177.01
county,Madison County,walking,NA,Alabama,United States,2020-07-17,192.28
county,Madison County,walking,NA,Alabama,United States,2020-07-18,180.49
county,Madison County,walking,NA,Alabama,United States,2020-07-19,136.12
county,Madison County,walking,NA,Alabama,United States,2020-07-20,154.37
county,Madison County,walking,NA,Alabama,United States,2020-07-21,158.73
county,Madison County,walking,NA,Alabama,United States,2020-07-22,153.51
county,Madison County,walking,NA,Alabama,United States,2020-07-23,185.45
county,Madison County,walking,NA,Alabama,United States,2020-07-24,202.72
county,Madison County,walking,NA,Alabama,United States,2020-07-25,170.82
county,Madison County,walking,NA,Alabama,United States,2020-07-26,130.26
county,Madison County,walking,NA,Alabama,United States,2020-07-27,159.25
county,Madison County,walking,NA,Alabama,United States,2020-07-28,176.98
county,Madison County,walking,NA,Alabama,United States,2020-07-29,190.75
county,Madison County,walking,NA,Alabama,United States,2020-07-30,187.57
county,Madison County,walking,NA,Alabama,United States,2020-07-31,202.8
county,Madison County,walking,NA,Alabama,United States,2020-08-01,194.37
county,Madison County,walking,NA,Alabama,United States,2020-08-02,126.16
county,Madison County,walking,NA,Alabama,United States,2020-08-03,175.19
county,Madison County,walking,NA,Alabama,United States,2020-08-04,184.63
county,Madison County,walking,NA,Alabama,United States,2020-08-05,192.09
county,Madison County,walking,NA,Alabama,United States,2020-08-06,191.49
county,Madison County,walking,NA,Alabama,United States,2020-08-07,217.61
county,Madison County,walking,NA,Alabama,United States,2020-08-08,184.22
county,Madison County,walking,NA,Alabama,United States,2020-08-09,127.39
county,Madison County,walking,NA,Alabama,United States,2020-08-10,173.96
county,Madison County,walking,NA,Alabama,United States,2020-08-11,185.04
county,Madison County,walking,NA,Alabama,United States,2020-08-12,194.63
county,Madison County,walking,NA,Alabama,United States,2020-08-13,208.99
county,Madison County,walking,NA,Alabama,United States,2020-08-14,238.21
county,Madison County,walking,NA,Alabama,United States,2020-08-15,218.13
county,Madison County,walking,NA,Alabama,United States,2020-08-16,150.78
county,Madison County,walking,NA,Alabama,United States,2020-08-17,188.96
county,Madison County,walking,NA,Alabama,United States,2020-08-18,189.1
county,Madison County,walking,NA,Alabama,United States,2020-08-19,190.19
county,Madison County,walking,NA,Alabama,United States,2020-08-20,182.84
county,Madison County,walking,NA,Alabama,United States,2020-08-21,220.6
county,Madison County,walking,NA,Alabama,United States,2020-08-22,214.48
county,Madison County,walking,NA,Alabama,United States,2020-08-23,146.38
county,Madison County,walking,NA,Alabama,United States,2020-08-24,168.66
county,Madison County,walking,NA,Alabama,United States,2020-08-25,171.38
county,Madison County,walking,NA,Alabama,United States,2020-08-26,168.06
county,Madison County,walking,NA,Alabama,United States,2020-08-27,177.43
county,Madison County,walking,NA,Alabama,United States,2020-08-28,178.25
county,Madison County,walking,NA,Alabama,United States,2020-08-29,203.51
county,Madison County,walking,NA,Alabama,United States,2020-08-30,123.84
county,Madison County,walking,NA,Alabama,United States,2020-08-31,163.32
county,Madison County,walking,NA,Alabama,United States,2020-09-01,171.68
county,Madison County,walking,NA,Alabama,United States,2020-09-02,173.54
county,Madison County,walking,NA,Alabama,United States,2020-09-03,182.54
county,Madison County,walking,NA,Alabama,United States,2020-09-04,217.31
county,Madison County,walking,NA,Alabama,United States,2020-09-05,206.57
county,Madison County,walking,NA,Alabama,United States,2020-09-06,148.4
county,Madison County,walking,NA,Alabama,United States,2020-09-07,134.33
county,Madison County,walking,NA,Alabama,United States,2020-09-08,169.44
county,Madison County,walking,NA,Alabama,United States,2020-09-09,187.5
county,Madison County,walking,NA,Alabama,United States,2020-09-10,201.98
county,Madison County,walking,NA,Alabama,United States,2020-09-11,209.03
county,Madison County,walking,NA,Alabama,United States,2020-09-12,205.26
county,Madison County,walking,NA,Alabama,United States,2020-09-13,136.16
county,Madison County,walking,NA,Alabama,United States,2020-09-14,180.52
county,Madison County,walking,NA,Alabama,United States,2020-09-15,176.42
county,Madison County,walking,NA,Alabama,United States,2020-09-16,169.63
county,Madison County,walking,NA,Alabama,United States,2020-09-17,183.69
county,Madison County,walking,NA,Alabama,United States,2020-09-18,213.13
county,Madison County,walking,NA,Alabama,United States,2020-09-19,214.93
county,Madison County,walking,NA,Alabama,United States,2020-09-20,140.71
county,Madison County,walking,NA,Alabama,United States,2020-09-21,163.88
county,Madison County,walking,NA,Alabama,United States,2020-09-22,161.49
county,Madison County,walking,NA,Alabama,United States,2020-09-23,171.6
county,Madison County,walking,NA,Alabama,United States,2020-09-24,148.25
county,Madison County,walking,NA,Alabama,United States,2020-09-25,191.94
county,Madison County,walking,NA,Alabama,United States,2020-09-26,189.25
county,Madison County,walking,NA,Alabama,United States,2020-09-27,130.04
county,Madison County,walking,NA,Alabama,United States,2020-09-28,152.69
county,Madison County,walking,NA,Alabama,United States,2020-09-29,158.73
county,Madison County,walking,NA,Alabama,United States,2020-09-30,167.31
county,Madison County,walking,NA,Alabama,United States,2020-10-01,173.73
county,Madison County,walking,NA,Alabama,United States,2020-10-02,206.53
county,Madison County,walking,NA,Alabama,United States,2020-10-03,172.5
county,Madison County,walking,NA,Alabama,United States,2020-10-04,123.21
county,Madison County,walking,NA,Alabama,United States,2020-10-05,168.92
county,Madison County,walking,NA,Alabama,United States,2020-10-06,168.02
county,Madison County,walking,NA,Alabama,United States,2020-10-07,162.72
county,Madison County,walking,NA,Alabama,United States,2020-10-08,168.62
county,Madison County,walking,NA,Alabama,United States,2020-10-09,188.02
county,Madison County,walking,NA,Alabama,United States,2020-10-10,159.03
county,Madison County,walking,NA,Alabama,United States,2020-10-11,130.19
county,Madison County,walking,NA,Alabama,United States,2020-10-12,151.34
county,Madison County,walking,NA,Alabama,United States,2020-10-13,170.9
county,Madison County,walking,NA,Alabama,United States,2020-10-14,172.57
county,Madison County,walking,NA,Alabama,United States,2020-10-15,173.51
county,Madison County,walking,NA,Alabama,United States,2020-10-16,204.63
county,Madison County,walking,NA,Alabama,United States,2020-10-17,205.75
county,Madison County,walking,NA,Alabama,United States,2020-10-18,148.13
county,Madison County,walking,NA,Alabama,United States,2020-10-19,158.77
county,Madison County,walking,NA,Alabama,United States,2020-10-20,165.3
county,Madison County,walking,NA,Alabama,United States,2020-10-21,193.06
county,Madison County,walking,NA,Alabama,United States,2020-10-22,173.84
county,Madison County,walking,NA,Alabama,United States,2020-10-23,207.31
county,Madison County,walking,NA,Alabama,United States,2020-10-24,195.26
county,Madison County,walking,NA,Alabama,United States,2020-10-25,123.13
county,Madison County,walking,NA,Alabama,United States,2020-10-26,153.88
county,Madison County,walking,NA,Alabama,United States,2020-10-27,167.65
county,Madison County,walking,NA,Alabama,United States,2020-10-28,159.85
county,Madison County,walking,NA,Alabama,United States,2020-10-29,161.87
county,Madison County,walking,NA,Alabama,United States,2020-10-30,195.9
county,Madison County,walking,NA,Alabama,United States,2020-10-31,245
county,Madison County,walking,NA,Alabama,United States,2020-11-01,128.77
county,Madison County,walking,NA,Alabama,United States,2020-11-02,152.35
county,Madison County,walking,NA,Alabama,United States,2020-11-03,161.72
county,Madison County,walking,NA,Alabama,United States,2020-11-04,153.69
county,Madison County,walking,NA,Alabama,United States,2020-11-05,148.02
county,Madison County,walking,NA,Alabama,United States,2020-11-06,194.18
county,Madison County,walking,NA,Alabama,United States,2020-11-07,173.58
county,Madison County,walking,NA,Alabama,United States,2020-11-08,116.57
county,Madison County,walking,NA,Alabama,United States,2020-11-09,154.44
county,Madison County,walking,NA,Alabama,United States,2020-11-10,158.62
county,Madison County,walking,NA,Alabama,United States,2020-11-11,156.31
county,Madison County,walking,NA,Alabama,United States,2020-11-12,155.07
county,Madison County,walking,NA,Alabama,United States,2020-11-13,193.66
county,Madison County,walking,NA,Alabama,United States,2020-11-14,180.78
county,Madison County,walking,NA,Alabama,United States,2020-11-15,119.81
county,Madison County,walking,NA,Alabama,United States,2020-11-16,151.04
county,Madison County,walking,NA,Alabama,United States,2020-11-17,156.04
county,Madison County,walking,NA,Alabama,United States,2020-11-18,157.16
county,Madison County,walking,NA,Alabama,United States,2020-11-19,156.04
county,Madison County,walking,NA,Alabama,United States,2020-11-20,194.22
county,Madison County,walking,NA,Alabama,United States,2020-11-21,168.96
county,Madison County,walking,NA,Alabama,United States,2020-11-22,115.45
county,Madison County,walking,NA,Alabama,United States,2020-11-23,161.38
county,Madison County,walking,NA,Alabama,United States,2020-11-24,159.37
county,Madison County,walking,NA,Alabama,United States,2020-11-25,160.26
county,Madison County,walking,NA,Alabama,United States,2020-11-26,67.31
county,Madison County,walking,NA,Alabama,United States,2020-11-27,160.04
county,Madison County,walking,NA,Alabama,United States,2020-11-28,138.96
county,Madison County,walking,NA,Alabama,United States,2020-11-29,98.4
county,Madison County,walking,NA,Alabama,United States,2020-11-30,144.78
county,Madison County,walking,NA,Alabama,United States,2020-12-01,177.43
county,Madison County,walking,NA,Alabama,United States,2020-12-02,168.69
county,Madison County,walking,NA,Alabama,United States,2020-12-03,167.31
county,Madison County,walking,NA,Alabama,United States,2020-12-04,183.06
county,Madison County,walking,NA,Alabama,United States,2020-12-05,186.46
county,Madison County,walking,NA,Alabama,United States,2020-12-06,108.51
county,Madison County,walking,NA,Alabama,United States,2020-12-07,149.85
county,Madison County,walking,NA,Alabama,United States,2020-12-08,162.24
county,Madison County,walking,NA,Alabama,United States,2020-12-09,162.72
county,Madison County,walking,NA,Alabama,United States,2020-12-10,171.42
county,Madison County,walking,NA,Alabama,United States,2020-12-11,193.51
county,Madison County,walking,NA,Alabama,United States,2020-12-12,172.54
county,Madison County,walking,NA,Alabama,United States,2020-12-13,136.42
county,Madison County,walking,NA,Alabama,United States,2020-12-14,149.85
county,Madison County,walking,NA,Alabama,United States,2020-12-15,159.51
county,Madison County,walking,NA,Alabama,United States,2020-12-16,150.11
county,Madison County,walking,NA,Alabama,United States,2020-12-17,175.52
county,Madison County,walking,NA,Alabama,United States,2020-12-18,201.12
county,Madison County,walking,NA,Alabama,United States,2020-12-19,176.08
county,Madison County,walking,NA,Alabama,United States,2020-12-20,125.75
county,Madison County,walking,NA,Alabama,United States,2020-12-21,171.27
county,Madison County,walking,NA,Alabama,United States,2020-12-22,178.28
county,Madison County,walking,NA,Alabama,United States,2020-12-23,183.96
county,Madison County,walking,NA,Alabama,United States,2020-12-24,126.34
county,Madison County,walking,NA,Alabama,United States,2020-12-25,44.4
county,Madison County,walking,NA,Alabama,United States,2020-12-26,106.42
county,Madison County,walking,NA,Alabama,United States,2020-12-27,102.05
county,Madison County,walking,NA,Alabama,United States,2020-12-28,149.48
county,Madison County,walking,NA,Alabama,United States,2020-12-29,145.41
county,Madison County,walking,NA,Alabama,United States,2020-12-30,159.33
county,Madison County,walking,NA,Alabama,United States,2020-12-31,169.51
county,Madison County,walking,NA,Alabama,United States,2021-01-01,110.45
county,Madison County,walking,NA,Alabama,United States,2021-01-02,141.83
county,Madison County,walking,NA,Alabama,United States,2021-01-03,112.16
county,Madison County,walking,NA,Alabama,United States,2021-01-04,145.07
county,Madison County,walking,NA,Alabama,United States,2021-01-05,151.98
county,Madison County,walking,NA,Alabama,United States,2021-01-06,154.89
county,Madison County,walking,NA,Alabama,United States,2021-01-07,144.33
county,Madison County,walking,NA,Alabama,United States,2021-01-08,158.17
county,Madison County,walking,NA,Alabama,United States,2021-01-09,181.49
county,Madison County,walking,NA,Alabama,United States,2021-01-10,125.11
county,Madison County,walking,NA,Alabama,United States,2021-01-11,125.26
county,Madison County,walking,NA,Alabama,United States,2021-01-12,132.8
county,Madison County,walking,NA,Alabama,United States,2021-01-13,153.51
county,Madison County,walking,NA,Alabama,United States,2021-01-14,147.69
county,Madison County,walking,NA,Alabama,United States,2021-01-15,178.58
county,Madison County,walking,NA,Alabama,United States,2021-01-16,169.48
county,Madison County,walking,NA,Alabama,United States,2021-01-17,123.51
county,Madison County,walking,NA,Alabama,United States,2021-01-18,150.07
